Product ID,Name,Supplier ID,Supplier Name,Manufacturer ID,Maufacturer Name,Active
3715,Trentasei 2013 - Lambrusco di Modena Spumante Brut Metodo Classico DOC - Cantina della Volta,51,Cantina della Volta,50,Cantina della Volta,1
3716,"Trentasei 2013 Magnum 1,5L -  Lambrusco di Modena Spumante DOC Brut Metodo Classico - Cantina della Volta",51,Cantina della Volta,50,Cantina della Volta,1
3719,"Spumante Millesimato Christian Bellei 2013 Magnum 1,5L - VSQ Brut Metodo Classico - Cantina della Volta",51,Cantina della Volta,50,Cantina della Volta,1
3724,Rivarossa 2016 - IGT Rosso Venezia Giulia - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3725,Blanc des Rosis 2017 - IGT Bianco Venezia Giulia -  Mario Schiopetto ,13,Mario Schiopetto,19,Mario Schiopetto,1
3726,"Rivarossa 2016 Magnum 1,5L - IGT Rosso Venezia Giulia - Mario Schiopetto ",13,Mario Schiopetto,19,Mario Schiopetto,1
3728,Rivarossa 2016 Magnum 3L - IGT Rosso Venezia Giulia - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3729,"Friulano 2017 Magnum 1,5 L - Collio DOC - Mario Schiopetto ",13,Mario Schiopetto,19,Mario Schiopetto,1
3730,"Rivarossa 2015 Magnum 1,5 L - IGT Venezia Rosso - Mario Schiopetto",13,Mario Schiopetto,19,Mario Schiopetto,1
3731,"Friulano 2016 Magnum 1,5 L - Collio DOC - Mario Schiopetto",13,Mario Schiopetto,19,Mario Schiopetto,1
3733,Malvasia 2017 - Collio DOC - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3734,Sauvignon 2017 - Collio DOC - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3735,Merlot 2013 - IGT  Venezia Giulia - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3736,Pinot Grigio 2017 -Collio DOC - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3737,Pinot Bianco 2017 -  Collio DOC - Mario Schiopetto ,13,Mario Schiopetto,19,Mario Schiopetto,1
3738,Pinot Grigio 2017 - IGT Venezia Giulia - Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3739,"Friulano M 2016 Magnum 1,5 L - Collio DOC - Mario Schiopetto",13,Mario Schiopetto,19,Mario Schiopetto,1
3740,Blumeri 2016 - IGT Rosso Venezia Giulia - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3741,"Blumeri 2016 Magnum 1,5L - IGT Rosso Venezia Giulia - Mario Schiopetto",13,Mario Schiopetto,19,Mario Schiopetto,1
3742,Blumeri 2016 Magnum 3L - IGT Rosso Venezia Giulia - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3743, Friulano M 2016 - Collio DOC - Mario Schiopetto,13,Mario Schiopetto,19,Mario Schiopetto,1
3744,"Blumeri 2015 Magnum 1,5L - IGT Rosso Venezia Giulia - Mario Schiopetto",13,Mario Schiopetto,19,Mario Schiopetto,1
3745,Rosato 2018 -  Marche Rosato IGP - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3746,Misco Riserva 2016 - Castelli di Jesi Verdicchio Riserva DOCG Classico - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3747,Misco 2018 - Verdicchio dei Castelli di Jesi DOC Classico Superiore - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3748,Libenter 2017 - Rosso Piceno DOC - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3749,"Libenter 2017 Magnum 1,5L - Rosso Piceno DOC - Tenuta di Tavignano",96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3752,"Misco 2018 Magnum 1,5L - Verdicchio dei Castelli di Jesi Doc Cl. Sup - Tenuta di Tavignano",96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3753,Cervidoni 2017 - Rosso Piceno DOC - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3754,"Misco Riserva 2016 Magnum 1,5L - Castelli di Jesi Verdicchio DOCG Classico - Tenuta di Tavignano",96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3755,Villa Torre 2018 - Verdicchio dei Castelli di Jesi DOC Classico Superiore - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3756,La Vergine 2016 - Marche IGP Bianco - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3757,Pecorino 2018 - Offida DOCG Pecorino - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3758,Barbarossa 2018 - Lacrima di Morro d'Alba DOC - Tenuta di Tavignano,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
3761,Siyr 2015 - Isola dei Nuraghi IGT - Pala ,16,Pala,13,Pala,1
3762,Silenzi Rosso 2017 - IGT Nuraghi Rosso - Pala,16,Pala,13,Pala,1
3763,Silenzi Rosso 2018 - IGT Nuraghi Rosso - Pala ,16,Pala,13,Pala,1
3764,"Assoluto Passito 2014 0,375l - Isola dei Nuraghi IGT -Pala",16,Pala,13,Pala,1
3765,Nuragus I Fiori 2018 - Nuragus di Cagliari DOC - Pala,16,Pala,13,Pala,1
3766,Monica I Fiori 2017 - Monica di Sardegna DOC - Pala,16,Pala,13,Pala,1
3767,Thesys 2015 - Isola dei Nuraghi IGT - Pala,16,Pala,13,Pala,1
3768,Chiaro di Stelle Rosè 2018 - Isola dei Nuraghi IGT - Pala,16,Pala,13,Pala,1
3769,Monica I Fiori 2018  - Monica di Sardegna DOC - Pala,16,Pala,13,Pala,1
3770,"S'Arai 2015 Magnum 1,5L- Isola dei Nuraghi IGT - Pala",16,Pala,13,Pala,1
3771,Cannonau Riserva 2015 - Cannonau di Sardegna DOC Riserva - Pala,16,Pala,13,Pala,1
3772,S'Arai 2015 Magnum 3L - Isola dei Nuraghi IGT - Pala,16,Pala,13,Pala,1
3776,Silenzi Bianco 2018 - Isola dei Nuraghi IGT - Pala,16,Pala,13,Pala,1
3777,Cannonau I Fiori 2018 - Cannonau di Sardegna DOC - Pala,16,Pala,13,Pala,1
3780,"Cannonau I Fiori 2017 Magnum 1,5 L - Cannonau di Sardegna Doc - Pala",16,Pala,13,Pala,1
3781,Stellato Nature 2017 - Isola dei Nuraghi IGT - Pala,16,Pala,13,Pala,1
3782,"Cannonau I Fiori 2018 Magnum 1,5 L - Cannonau di Sardegna Doc - Pala",16,Pala,13,Pala,1
3784,"Cannonau I Fiori 2017 Magnum 1,5 L Astuccio - Cannonau di Sardegna Doc - Pala",16,Pala,13,Pala,1
3785,"Cannonau I Fiori 2018 Magnum 1,5 L Astuccio - Cannonau di Sardegna Doc - Pala ",16,Pala,13,Pala,1
3788,"Refosso Brut 2018 Magnum 1,5L - Prosecco Sup. DOCG - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3789,Refosso Brut 2018 Magnum 3L- Conegliano Valdobbiadene Prosecco Sup. DOCG - Zardetto,84,Zardetto Spumanti,84,Zardetto Spumanti,1
3790,"Mòlin Extra Dry 2018 Magnum 1,5L - Conegliano Valdobbiadene Prosecco Sup. DOCG - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3791,"Tre Venti Brut 2017 Magnum 1,5L - Conegliano Valdobbiadene Prosecco Sup. DOCG - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3792,"Tre Venti Brut 2017 Magnum 3L - Conegliano Valdobbiadene Prosecco Sup. DOCG ""Rive"" - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3793,"Porta Monticano DOC Extra Dry Magnum 1,5 L -  Prosecco DOC Treviso - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3794,"Tre Venti Brut 2017 Magnum 6L - Conegliano Valdobbiadene Prosecco Sup. DOCG ""le Rive"" - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3795,Tre Venti Brut 2017 Magnum 9L - Conegliano Valdobbiadene Prosecco Sup. DOCG - Zardetto,84,Zardetto Spumanti,84,Zardetto Spumanti,1
3796,"Le Viti di San Mor 2016 Magnum 1,5 L - Conegliano Valdobbiadene Prosecco Superiore DOCG - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3797,"Cartizze Superiore 2018 Magnum 1,5L - Valdobbiadene Superiore di Cartizze DOCG - Zardetto",0,,84,Zardetto Spumanti,1
3798,Le Viti di San Mor 2016 Pas Dosè Magnum 3 L - Conegliano Valdobbiadene Prosecco Sup. DOCG - Zardetto,84,Zardetto Spumanti,84,Zardetto Spumanti,1
3799,"Porta Monticano Millesimato 2018 Magnum 1,5 L - Vino Spumante Brut - Zardetto",84,Zardetto Spumanti,84,Zardetto Spumanti,1
3800,Prosecco DOC Frizzante Tappo a Vite - Prosecco DOC Treviso - Zardetto,84,Zardetto Spumanti,84,Zardetto Spumanti,1
3806, Rosè Spumante 2017 - Villa giada,24,Villa Giada,25,Villa Giada,1
3808,Surì Bianco 2018 - Piemonte Sauvignon Cortese DOP - Villa Giada ,24,Villa Giada,25,Villa Giada,1
3809,Moscato d'Asti Surì 2018 - Moscato d'Asti DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
3810,Manè 2018 - Piemonte Chardonnay Cortese DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
3824,Colore Bio 2015 - IGT Toscana Rosso - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3825,Bollamatta Bio - Rosato Spumante Metodo Charmat Brut - Bibi Graetz ,37,Bibi Graetz,37,Bibi Graetz,1
3827,Casamatta Bianco 2018 - IGT Toscana Bianco - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3829,Bugia 2016 - IGT Toscana Bianco - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3832,Casamatta Rosso Bio 2018 - IGT Toscana Rosso - Bibi Graetz ,37,Bibi Graetz,37,Bibi Graetz,1
3836,It's a Game 2016 - IGT Toscana Rosso - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3837,"Testamatta Rosso 2015 Magnum 1,5 L - IGT Toscana Rosso - Bibi Graetz",37,Bibi Graetz,37,Bibi Graetz,1
3838,Le Cicale di Vincigliata 2017 - Chianti DOCG - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3839,Testamatta Rosso 2015 Doppia Magnum 3  L - IGT Toscana Rosso - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3840,Casamatta Rosè 2018 - IGT Toscana Rosato - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3841,Testamatta Rosso 2015 Magnum 6 L - IGT Toscana Rosso - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3842,Testamatta Rosso 2015 Magnum 15 L - IGT Toscana Rosso - Bibi Graetz,37,Bibi Graetz,37,Bibi Graetz,1
3850,Diecianni 2016 - Salice Salentino DOC Rosso - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3851,Nero di Velluto 2013 - Negroamaro Salento IGT - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3852,Diecianni Negroamaro 2016 - Salento IGT Rosso - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3853,"Nero di Velluto 2013 Magnum 1,5 L - Negroamaro Salento IGT - Feudi di Guagnano",28,Feudi di Guagnano,27,Feudi di Guagnano,1
3859,"Diecianni Salice Salentino 2015 Magnum 1,5L - Salice Salentino DOC - Feudi di Guagnano",28,Feudi di Guagnano,27,Feudi di Guagnano,1
3862,Terramare Negroamaro 2018 - Salento IGT Rosso - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3863,Terramare Primitivo 2017 - Salento IGT Rosso - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3865,Vegamaro Vegan 2017 - Salento Negroamaro IGT - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3866,Terramare Rosato 2018 - Negroamaro Rosè Salento IGT - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3867,Animè - Frizzante Bianco IGT Salento - Feudi di Guagnano,28,Feudi di Guagnano,27,Feudi di Guagnano,1
3869,"Sassella Riserva 2015 Magnum 1,5L - Valtellina Superiore DOCG - Rainoldi",57,Rainoldi,56,Rainoldi ,1
3889,"Sfursat di Valtellina 2015 Magnum 1,5L - Sfursat di Valtellina DOCG - Rainoldi",57,Rainoldi,56,Rainoldi ,1
3890,Navlè 2012 - Monferrato Rosso DOC Superiore - Tenuta Santa Caterina,45,Tenuta Santa Caterina,44,Tenuta Santa Caterina,1
3902,Franchetti 2017 - Terre Siciliane IGT - Tenuta di Trinoro,73,Tenuta di Trinoro,74,Tenuta di Trinoro,1
3903,Tenuta di Trinoro 2007 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3904,"Franchetti 2017 Magnum 1,5 L - Terre Siciliane IGT - Tenuta di Trinoro",73,Tenuta di Trinoro,74,Tenuta di Trinoro,1
3905,"Tenuta di Trinoro 2007 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3907,Tenuta di Trinoro 2008 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3910,"Tenuta di Trinoro 2008 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3912,"Tenuta di Trinoro 2010 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3914,Tenuta di Trinoro 2012 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3916,Contrada C 2017 - Terre Siciliane IGT - Tenuta di Trinoro,73,Tenuta di Trinoro,74,Tenuta di Trinoro,1
3917,"Tenuta di Trinoro 1998 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",96,Tenuta di Tavignano,73,Tenuta di Trinoro,1
3919,"Tenuta di Trinoro 1999 Mangnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3921,Tenuta di Trinoro 2014 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3923,Tenuta di Trinoro 2015 - IGT Toscana Rosso - Tenuta di Trinoro,96,Tenuta di Tavignano,73,Tenuta di Trinoro,1
3925,"Tenuta di Trinoro 2015 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3928,Tenuta di Trinoro 2015 Magnum 3L - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3931,"Tenuta di Trinoro 2017 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3932,Tenuta di Trinoro 2017 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3934,Tenuta di Trinoro 2017 Mangum 3L - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3935,Palazzi 2011 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3936,Palazzi 2014 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3937,Palazzi 2015 - IGT Toscana Rosso - Tenuta di Trinoro,96,Tenuta di Tavignano,73,Tenuta di Trinoro,1
3938,"Palazzi 2015 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3939,"Palazzi 1998 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3941,Le Cupole 2017 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3943,"Le Cupole 2017 Magnum 1,5L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3944,Le Cupole 2017 Magnum 3L - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3945,Le Cupole 2017 Magnum 6L - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3947,Le Cupole 2017 Magnum 18L - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3948,Campo di Magnacosta 2015 - Rosso Toscana - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3949,Campo Tenaglia 2017 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3950,Campo di Magnacosta 2013 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
3954,Merlot Riserva 2016 Siebeneich - Sudtirol Alto Adige DOC - Cantina di Bolzano,62,Cantina di Bolzano,62,Cantina di Bolzano,1
3955,"Merlot Riserva 2016 Siebeneich Magnum 1,5L - Sudtirol Alto Adige DOC - Cantina di Bolzano",62,Cantina di Bolzano,62,Cantina di Bolzano,1
3959,Pinot Nero Riserva 2016 - Sudtirol Alto Adige DOC - Cantina di Bolzano,62,Cantina di Bolzano,62,Cantina di Bolzano,1
3960,"Pinot Nero Riserva 2016 Magnum 1,5L - Sudtirol Alto Adige DOC - Cantina di Bolzano",62,Cantina di Bolzano,62,Cantina di Bolzano,1
3966,Lagrein Merlot Mauritius Riserva 2016 - Sudtirol Alto Adige DOC - Cantina di Bolzano,62,Cantina di Bolzano,62,Cantina di Bolzano,1
3967,"Lagrein Merlot Mauritius Riserva 2016 Magnum 1,5L - Sudtirol Alto Adige DOC - Cantina di Bolzano",62,Cantina di Bolzano,62,Cantina di Bolzano,1
3976,Cabernet 2016 - Sudtirol Alto Adige DOC - Cantina di Bolzano,62,Cantina di Bolzano,62,Cantina di Bolzano,1
3990,Moscato Giallo 2018 - Sudtirol Alto Adige DOC - Cantina di Bolzano,62,Cantina di Bolzano,62,Cantina di Bolzano,1
4001,Silvaner Valle Isarco 2018 - Sudtirol Alto Adige DOC - Cantina di Bolzano,62,Cantina di Bolzano,62,Cantina di Bolzano,1
4002,Campo di Camagi 2017 - IGT Toscana Rosso - Tenuta di Trionoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4003,Campo di Magnacosta 2017 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4004,Campo di Magnacosta 2016 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4005,Campo di Magnacosta 2015 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4006,Palazzi 2017 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4007,"Palazzi 2016 Magnum 1,5 L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4008,"Palazzi 2017 Magnum 1,5 L - IGT Toscana Rosso - Tenuta di Trinoro",73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4009,Palazzi 2016 - IGT Toscana Rosso - Tenuta di Trinoro,73,Tenuta di Trinoro,73,Tenuta di Trinoro,1
4010,Il Protesto 2016 - Vino Frizzante - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4011,L'Autentica 2016 - Basilicata IGT Bianco Dolce - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4012,La Parcella 2016 - Basilicata IGT bianco - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4013,La Firma 2014 - Aglianico del Vulture DOC Rosso - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4014,"La Firma 2009 Magnum 1,5 L - Aglianico del Vulture DOC Rosso - Cantine del Notaio",38,Cantine del Notaio,38,Cantine del Notaio,1
4015,La Raccolta 2017 - Basilicata IGT Bianco - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4016,La Firma 2010 Magnum 3 L - Aglianico del Vulture DOC Rosso - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4017,La Stipula 2013 - Spumante Rosè Metodo Classico - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4018,La Scrittura 2017 - Basilicata IGT Rosato - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4019,Il Passaggio - Vino Spumante Brut - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4020,Il Lascito - Aglianico del Vulture Rosso DOC - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4023,Il Rogito 2017 - Basilicata IGT Rosato - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4024,La Postilla - Spumante Aromatico Moscato Dolce - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4025,Il Sigillo 2012 - Aglianico del Vulture DOC Rosso - Cantine del Notaio,38,Cantine del Notaio,38,Cantine del Notaio,1
4027,"L'Atto 2015 Magnum 1,5 L - Basilicata IGT Rosso - Cantine del Notaio",38,Cantine del Notaio,38,Cantine del Notaio,1
4031,"Montefalco Sagrantino 2014 Magnum 1,5L DOCG Bio - Antonelli San Marco",35,Antonelli San Marco,35,Antonelli San Marco,1
4035,Baiocco 2018 - Umbria IGT Bio - Antonelli San Marco,35,Antonelli San Marco,35,Antonelli San Marco,1
4037,Montefalco Rosso DOC Bio 2016 Magnum 3 L - Antonelli San Marco,35,Antonelli San Marco,35,Antonelli San Marco,1
4038,"Montefalco Rosso DOC Bio 2015 Magnum 1,5 L - Antonelli San Marco",35,Antonelli San Marco,35,Antonelli San Marco,1
4039,Chiusa di Pannone 2012 - Montefalco Sagrantino DOCG - Antonelli San Marco,35,Antonelli San Marco,35,Antonelli San Marco,1
4040,"Chiusa di Pannone 2011 Magnum 1,5 L - Montefalco Sagrantino DOCG - Antonelli San Marco",35,Antonelli San Marco,35,Antonelli San Marco,1
4045,Barbera d'Alba 2017 Superiore Etichetta Rossa DOC - Parusso,17,Parusso,6,Parusso,1
4046,Dolcetto d'Alba Piani Noce DOC 2018 - Parusso,17,Parusso,6,Parusso,1
4047,"Barbera d'Alba 2017 Magnum 1,5L Superiore Etichetta Rossa DOC - Parusso",17,Parusso,6,Parusso,1
4049,Barbera d'Alba 2016 Superiore Magnum 3L Etichetta Rossa DOC - Parusso,17,Parusso,6,Parusso,1
4051,Barbera d'Alba 2016 Superiore Magnum 9L Etichetta Rossa DOC - Parusso,17,Parusso,6,Parusso,1
4052,Langhe DOC Nebbiolo 2017 Magnum 3 L - Parusso,17,Parusso,6,Parusso,1
4056,Langhe DOC Nebbiolo 2016 Magnum 15 L - Parusso,17,Parusso,6,Parusso,1
4057,Barolo Bussia 2015 Etichetta Nera Magnum 3L - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4063,"Barolo Bussia 2012 Etichetta Nera Magnum 1,5L - Barolo DOCG - Parusso",17,Parusso,6,Parusso,1
4064,Barolo Bussia 2012 Etichetta Nera Magnum 3L - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4065,Barolo Bussia 2012 Etichetta Nera Magnum 5L - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4066,Barolo Bussia 2015 Etichetta Nera Magnum 5L - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4067,Barolo Etichetta Blu 2014 - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4068,Barolo Bussia Riserva 2006 Etichetta Oro - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4069,"Barolo Etichetta Blu 2014 Magnum 1,5 L - Barolo DOCG - Parusso",17,Parusso,6,Parusso,1
4070,"Barolo Bussia Riserva 2006 Magnum 1,5L Etichetta Oro - Barolo DOCG - Parusso",17,Parusso,6,Parusso,1
4071,Barolo Etichetta Blu 2014 Magnum 3 L - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4072,Barolo Bussia Riserva 2006 Magnum 3L Etichetta Oro - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4073,Barolo Bussia Riserva 2006 Magnum 5L Etichetta Oro - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4075,Barolo Bussia Riserva 2009 Etichetta Oro - Barolo DOCG - Parusso,17,Parusso,6,Parusso,1
4076,"Barolo Bussia Riserva 2009 Magnum 1,5L Etichetta Oro - Barolo DOCG - Parusso",17,Parusso,6,Parusso,1
4079,Sauvignon Rovella 2017 - Langhe DOC - Parusso,17,Parusso,6,Parusso,1
4085,Nerosanlorè 2015 - DOC Sicilia Rosso - Gulfi ,41,Gulfi,42,Gulfi,1
4086,Carjcanti 2016 - DOC Sicilia Carricante - Gulfi,41,Gulfi,42,Gulfi,1
4087,"Nerosanlorè 2015 Magnum 1,5 L - DOC Sicilia Rosso - Gulfi ",41,Gulfi,42,Gulfi,1
4088,"Carjcanti 2016 Magnum 1,5L - DOC Sicilia Carricante - Gulfi",41,Gulfi,42,Gulfi,1
4089,Nerosanlorè 2015 Magnum 3 L - DOC Sicilia Rosso - Gulfi ,41,Gulfi,42,Gulfi,1
4090,Nerosanlorè 2015 Magnum 6 L - DOC Sicilia Rosso - Gulfi ,41,Gulfi,42,Gulfi,1
4091,Rosà  2018 - DOC Sicilia Rosato - Gulfi ,41,Gulfi,42,Gulfi,1
4092,Pinò 2013 - IGT Terre Siciliane Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4093,Cerasuolo di Vittoria DOCG 2017 - Gulfi,41,Gulfi,42,Gulfi,1
4094,Reseca 2014 - DOC Etna Rosso - Gulfi ,41,Gulfi,42,Gulfi,1
4095,Cerasuolo di Vittoria 2017 Classico DOCG - Gulfi,41,Gulfi,42,Gulfi,1
4096,"Reseca 2014 Magnum 1,5 L - DOC Etna Rosso - Gulfi ",41,Gulfi,42,Gulfi,1
4097,Rossojbleo 2018 - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4099,Nerobaronj 2015 - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4101,Valcanzjria 2018 - DOC Sicilia Chardonnay Carricante - Gulfi,41,Gulfi,42,Gulfi,1
4102,"Nerobaronj 2015 Magnum 1,5L - DOC Sicilia Rosso - Gulfi",41,Gulfi,42,Gulfi,1
4103,Nerobaronj 2015 Magnum 3L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4104,Nerobaronj 2015 Magnum 6L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4105,Nerobufaleffj 2015 - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4106,"Nerobufaleffj 2015 Magnum 1,5L - DOC Sicilia Rosso - Gulfi",41,Gulfi,42,Gulfi,1
4107,Neromaccarj 2015 - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
